"Member ID","Location","Joined Group on","Last visited group on","Last Attended","Total RSVPs","RSVPed Yes","RSVPed Maybe","RSVPed No","Meetups attended","No shows","Intro","Photo","Assistant Organizer","Mailing List","R Experience"
3594,"Chicago, IL","April 6, 2010","November 4, 2015","May 27, 2010",3,2,0,1,1,1,"Yes","Yes","No","Digest","About a year."
3595,"Chicago, IL","March 9, 2012","March 9, 2012","",0,0,0,0,0,0,"Yes","No","No","No","Have not used R. I Want to learn R and would like to find classes on \""R\"" on or near Milwaukee, Wisconsin, or online classes on \""R\"" for a complete beginner. My interest with \""R\"" is in graphing in particular."
3596,"Chicago, IL","October 19, 2015","January 11, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3597,"Chicago, IL","May 6, 2011","March 29, 2012","April 5, 2012",4,4,0,0,4,0,"Yes","Yes","No","Yes","Just a few weeks."
3598,"Chicago, IL","March 28, 2018","March 29, 2018","March 29, 2018",1,1,0,0,1,0,"No","Yes","No","No",""
3599,"Chicago, IL","October 24, 2014","January 26, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3600,"Chicago, IL","June 4, 2015","October 13, 2015","",0,0,0,0,0,0,"No","No","No","Yes",""
3601,"Chicago, IL","June 7, 2015","June 7, 2015","",0,0,0,0,0,0,"No","No","No","Yes",""
3602,"Chicago, IL","February 1, 2015","November 8, 2017","November 15, 2017",1,1,0,0,1,0,"No","Yes","No","Yes",""
3603,"Glenview, IL","November 10, 2011","April 1, 2018","March 29, 2018",20,14,0,6,14,0,"No","No","No","Yes",""
3604,"Midlothian, IL","August 6, 2012","August 11, 2012","",0,0,0,0,0,0,"Yes","Yes","No","Yes",""
3605,"Chicago, IL","October 19, 2010","June 13, 2021","August 30, 2018",23,8,0,15,8,0,"No","No","No","Yes",""
3606,"Chicago, IL","May 22, 2012","May 22, 2012","May 30, 2012",1,1,0,0,1,0,"No","Yes","No","Yes",""
3607,"Chicago, IL","November 5, 2015","July 11, 2022","July 11, 2022",13,12,0,1,12,0,"No","Yes","No","Yes",""
3608,"Chicago, IL","May 1, 2017","May 17, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3609,"Hoffman Estates, IL","February 4, 2016","August 29, 2018","September 7, 2017",23,4,0,19,4,0,"No","Yes","No","Yes",""
3610,"Chicago, IL","January 12, 2012","August 14, 2018","August 30, 2018",12,8,0,4,8,0,"Yes","Yes","No","No","Five years."
3611,"Chicago, IL","November 23, 2012","January 25, 2015","May 1, 2013",1,1,0,0,1,0,"No","No","No","Yes",""
3612,"Chicago, IL","June 13, 2021","July 6, 2021","",0,0,0,0,0,0,"No","No","No","Yes",""
3613,"Chicago, IL","November 14, 2017","March 29, 2018","November 15, 2017",1,1,0,0,1,0,"No","Yes","No","Yes",""
3614,"Chicago, IL","April 22, 2013","April 22, 2013","May 1, 2013",1,1,0,0,1,0,"No","Yes","No","Yes",""
3615,"Chicago, IL","May 11, 2014","July 11, 2022","July 11, 2022",10,6,0,4,6,0,"No","Yes","No","Yes","Only a few weeks, just getting started."
3616,"Chicago, IL","February 12, 2014","February 24, 2014","",0,0,0,0,0,0,"Yes","No","No","No","6 months"
3617,"Chicago, IL","September 24, 2021","September 24, 2021","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3618,"Chicago, IL","January 20, 2019","November 10, 2021","November 11, 2021",12,12,0,0,12,0,"No","No","No","Yes",""
3619,"Chicago, IL","November 8, 2017","February 12, 2018","November 15, 2017",1,1,0,0,1,0,"No","Yes","No","Yes",""
3620,"Ljubljana","August 19, 2013","July 15, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3621,"Chicago, IL","March 7, 2017","March 7, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3622,"Venice, FL","September 13, 2014","November 1, 2019","July 31, 2015",2,2,0,0,2,0,"Yes","No","No","Yes","On and off for a few months. I use SAS at work."
3623,"Chicago, IL","August 30, 2013","January 23, 2017","January 24, 2017",2,2,0,0,2,0,"No","No","No","Digest","< a year."
3624,"Chicago, IL","February 23, 2019","August 1, 2020","February 19, 2020",2,1,0,1,1,0,"No","No","No","Yes",""
3625,"Chicago, IL","December 6, 2019","January 26, 2020","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3626,"Madison, WI","February 28, 2019","February 24, 2022","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3627,"Chicago, IL","February 23, 2015","March 23, 2018","October 21, 2015",5,4,0,1,4,0,"Yes","Yes","No","Yes","I've been using R for several years for my PhD (Ecology and Evolution of plants)."
3628,"Evanston, IL","March 13, 2016","March 13, 2016","",0,0,0,0,0,0,"No","No","No","Yes",""
3629,"Chicago, IL","March 6, 2015","June 25, 2021","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3630,"Chicago, IL","July 1, 2016","January 31, 2020","February 19, 2020",16,16,0,0,16,0,"No","No","No","Yes",""
3631,"Northbrook, IL","February 18, 2020","February 18, 2020","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3632,"Palm Harbor, FL","April 12, 2018","April 12, 2018","April 14, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3633,"La Grange, IL","August 10, 2010","May 29, 2012","August 26, 2010",1,1,0,0,1,0,"Yes","Yes","No","Digest","Never used personally but my company uses R."
3634,"Wake Forest, NC","June 5, 2014","February 1, 2015","",0,0,0,0,0,0,"Yes","Yes","No","Yes",""
3635,"Chicago, IL","September 5, 2017","July 13, 2021","",0,0,0,0,0,0,"No","No","No","Yes",""
3636,"Aurora, IL","July 31, 2014","July 31, 2014","",0,0,0,0,0,0,"Yes","Yes","No","Yes","I've used R when a student pursuing my Masters degree. I desire to develop my skill set and learn as much as possible."
3637,"Chicago, IL","September 26, 2018","September 26, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3638,"Chicago, IL","April 7, 2018","March 14, 2019","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3639,"Chicago, IL","January 18, 2018","August 20, 2019","August 20, 2019",7,6,0,1,6,0,"No","Yes","No","Yes",""
3640,"Chicago, IL","April 10, 2018","April 10, 2018","April 14, 2018",1,1,0,0,1,0,"No","No","No","Yes",""
3641,"Chicago, IL","February 13, 2016","February 13, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3642,"Chicago, IL","May 20, 2019","July 13, 2021","July 14, 2021",7,7,0,0,7,0,"No","No","No","Yes",""
3643,"Chicago, IL","October 18, 2019","October 18, 2019","October 24, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3644,"Chicago, IL","September 21, 2012","February 15, 2017","March 7, 2017",4,3,0,1,3,0,"Yes","Yes","No","Digest","1 month"
3645,"Chicago, IL","June 3, 2019","June 3, 2019","June 11, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3646,"Chicago, IL","January 23, 2017","July 24, 2018","September 7, 2017",3,2,0,1,2,0,"No","Yes","No","Yes",""
3647,"Addison, IL","April 13, 2018","April 13, 2018","",0,0,0,0,0,0,"No","No","No","Yes",""
3648,"Boston, MA","March 17, 2015","September 21, 2016","December 2, 2015",1,1,0,0,1,0,"No","Yes","No","Yes",""
3649,"Denver, CO","May 29, 2012","March 15, 2013","August 15, 2012",1,1,0,0,1,0,"Yes","No","No","Yes","Have not used for work. Have used for about 1 year."
3650,"Evanston, IL","May 28, 2012","March 19, 2018","March 29, 2018",15,10,0,5,10,0,"No","Yes","No","Yes",""
3651,"Chicago, IL","March 25, 2014","July 12, 2022","July 11, 2022",40,40,0,0,40,0,"Yes","Yes","No","Yes","10 years"
3652,"Chicago, IL","April 8, 2018","August 29, 2018","August 30, 2018",2,2,0,0,2,0,"No","Yes","No","Yes",""
3653,"Wilmington, NC","April 8, 2014","August 22, 2017","",0,0,0,0,0,0,"No","Yes","No","No",""
3654,"Chicago, IL","June 30, 2015","July 30, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3655,"Chicago, IL","December 2, 2018","February 21, 2019","February 27, 2019",2,1,0,1,1,0,"No","Yes","No","Yes",""
3656,"Los Angeles, CA","January 8, 2017","January 14, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3657,"Chicago, IL","September 26, 2016","July 13, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3658,"Chicago, IL","February 18, 2020","February 19, 2020","",1,0,0,1,0,0,"No","No","No","Yes",""
3659,"Chicago, IL","October 30, 2015","October 30, 2015","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3660,"Chicago, IL","September 16, 2015","March 8, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3661,"Chicago, IL","August 25, 2012","February 10, 2013","February 7, 2013",2,2,0,0,2,0,"Yes","Yes","No","Yes","< 1 yr"
3662,"Chicago, IL","November 10, 2019","November 10, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3663,"Minneapolis, MN","July 1, 2013","January 18, 2017","January 29, 2015",3,2,0,1,2,0,"Yes","Yes","No","Yes","Less than a year"
3664,"Glenview, IL","March 3, 2016","November 14, 2017","April 27, 2017",4,1,0,3,1,0,"No","Yes","No","Yes",""
3665,"Washington, DC","June 6, 2021","July 12, 2021","",0,0,0,0,0,0,"No","No","No","Yes",""
3666,"Chicago, IL","November 30, 2015","December 2, 2015","",1,0,0,1,0,0,"No","No","No","Yes",""
3667,"Chicago, IL","June 9, 2021","June 9, 2021","",0,0,0,0,0,0,"No","No","No","Yes",""
3668,"Chicago, IL","January 27, 2018","November 10, 2019","April 14, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3669,"Oak Brook, IL","July 26, 2013","July 11, 2016","August 3, 2016",15,13,0,2,13,0,"Yes","Yes","No","Yes","Not yet but will start to use it. I have been using SAS and SPSS for more than 10 years."
3670,"Chicago, IL","October 29, 2013","January 13, 2015","January 29, 2015",4,1,0,3,1,0,"Yes","Yes","No","Yes","Just started really using R in the last month. I had a little bit of experience beforehand. But I am still a novice."
3671,"Chicago, IL","January 23, 2017","January 26, 2017","January 24, 2017",1,1,0,0,1,0,"No","Yes","No","Yes",""
3672,"Chicago, IL","November 8, 2018","November 18, 2018","November 14, 2018",1,1,0,0,1,0,"No","No","No","Yes",""
3673,"Bartlett, IL","March 11, 2020","March 15, 2020","",0,0,0,0,0,0,"Yes","Yes","No","Yes","3+ years of experience using R. Developed custom packages to generate Regulatory Submission Quality RTF and HTML output. I am interested to meet R developer from other industries for package developments."
3674,"Chicago, IL","July 24, 2019","December 19, 2019","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3675,"Chicago, IL","May 9, 2014","October 4, 2015","October 23, 2014",3,1,0,2,1,0,"Yes","Yes","No","Yes","About a year or so."
3676,"Navi Mumbai","August 29, 2018","January 23, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3677,"Chicago, IL","October 1, 2017","April 14, 2018","April 14, 2018",2,2,0,0,2,0,"No","Yes","No","Yes",""
3678,"Washington, DC","March 3, 2017","February 18, 2018","",1,0,0,1,0,0,"No","No","No","Yes",""
3679,"Chicago, IL","October 21, 2014","March 1, 2016","December 2, 2015",3,2,0,1,2,0,"No","Yes","No","Yes",""
3680,"Chicago, IL","January 22, 2019","September 27, 2019","February 27, 2019",2,2,0,0,2,0,"No","No","No","Yes",""
3681,"Chicago, IL","May 20, 2022","May 20, 2022","",0,0,0,0,0,0,"No","No","No","Yes",""
3682,"Tempe, AZ","August 23, 2016","August 23, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3683,"Chicago, IL","April 17, 2019","November 26, 2019","November 26, 2019",1,1,0,0,1,0,"No","Yes","No","Yes",""
3684,"Chicago, IL","June 3, 2016","June 4, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3685,"Chicago, IL","February 18, 2014","February 19, 2014","February 19, 2014",1,1,0,0,1,0,"No","Yes","No","Yes",""
3686,"Chicago, IL","June 3, 2019","June 3, 2019","June 11, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3687,"Chicago, IL","January 15, 2017","January 22, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3688,"Chicago, IL","January 13, 2016","August 26, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3689,"Austin, TX","September 3, 2017","February 16, 2018","February 15, 2018",3,3,0,0,3,0,"No","Yes","No","Yes",""
3690,"Madison, WI","November 17, 2014","July 8, 2016","August 3, 2016",1,1,0,0,1,0,"No","Yes","No","Yes",""
3691,"Oak Brook, IL","July 20, 2011","November 14, 2018","July 15, 2017",17,3,0,14,3,0,"Yes","Yes","No","Digest","25 years"
3692,"Chicago, IL","March 10, 2018","March 20, 2019","November 14, 2018",1,1,0,0,1,0,"No","Yes","No","No",""
3693,"Chicago, IL","October 31, 2013","May 9, 2014","",0,0,0,0,0,0,"No","No","No","Yes",""
3694,"San Jose, CA","July 9, 2016","July 9, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3695,"Morrisville, NC","July 5, 2016","August 2, 2016","August 3, 2016",1,1,0,0,1,0,"No","No","No","Yes",""
3696,"Schaumburg, IL","November 13, 2014","November 6, 2017","October 14, 2017",5,5,0,0,5,0,"No","Yes","No","Yes",""
3697,"Chicago, IL","January 26, 2020","February 10, 2020","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3698,"Chicago, IL","March 31, 2012","November 26, 2019","November 26, 2019",15,15,0,0,15,0,"No","Yes","No","Yes",""
3699,"Barcelona","January 4, 2020","January 6, 2020","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3700,"Chicago, IL","October 8, 2018","February 26, 2019","October 16, 2018",2,1,0,1,1,0,"No","Yes","No","Yes",""
3701,"Chicago, IL","May 16, 2018","May 16, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3702,"Seattle, WA","June 5, 2019","June 5, 2019","June 11, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3703,"Arlington Heights, IL","June 17, 2016","August 5, 2016","August 3, 2016",2,2,0,0,2,0,"No","Yes","No","Yes",""
3704,"Chicago, IL","November 5, 2019","November 5, 2019","November 16, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3705,"Chicago, IL","April 24, 2019","December 12, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3706,"Chicago, IL","March 4, 2014","March 13, 2014","April 5, 2014",1,1,0,0,1,0,"Yes","No","No","Yes","year and half."
3707,"Chicago, IL","September 11, 2018","June 27, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3708,"Tampa, FL","January 6, 2012","March 10, 2012","April 5, 2012",2,2,0,0,2,0,"No","Yes","No","Yes",""
3709,"Chicago, IL","August 24, 2016","December 13, 2016","January 26, 2017",3,3,0,0,3,0,"No","Yes","No","Yes",""
3710,"Toronto, ON","August 2, 2014","February 18, 2018","February 15, 2018",1,1,0,0,1,0,"Yes","Yes","No","Yes","6 Months."
3711,"Bangalore","February 10, 2012","February 10, 2012","",0,0,0,0,0,0,"Yes","Yes","No","Yes","I am a newbie in R."
3712,"Cary, IL","January 23, 2013","October 27, 2017","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3713,"Lincolnshire, IL","June 22, 2016","June 22, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3714,"Chicago, IL","May 29, 2018","May 29, 2018","May 30, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3715,"Chicago, IL","May 12, 2017","November 15, 2017","",2,0,0,2,0,0,"No","Yes","No","Yes",""
3716,"Chicago, IL","October 29, 2016","October 29, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3717,"Culver City, CA","February 2, 2018","February 2, 2018","February 15, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3718,"Chicago, IL","February 2, 2018","February 2, 2018","February 15, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3719,"Oakland, CA","June 8, 2017","September 18, 2020","June 22, 2017",1,1,0,0,1,0,"No","Yes","No","Yes",""
3720,"Chicago, IL","April 2, 2015","January 10, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3721,"Sunnyvale, CA","April 7, 2016","April 19, 2016","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3722,"Chicago, IL","June 29, 2018","June 29, 2018","",0,0,0,0,0,0,"No","No","No","Yes",""
3723,"Chicago, IL","February 12, 2019","May 8, 2019","May 15, 2019",1,1,0,0,1,0,"No","Yes","No","Yes",""
3724,"Hyderabad","August 15, 2016","October 1, 2016","September 28, 2016",1,1,0,0,1,0,"No","No","No","Yes",""
3725,"Burlingame, CA","May 13, 2015","October 13, 2015","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3726,"Chicago, IL","January 26, 2018","February 6, 2018","February 15, 2018",2,2,0,0,2,0,"No","Yes","No","Yes",""
3727,"New York, NY","September 1, 2020","September 1, 2020","",0,0,0,0,0,0,"No","No","No","Yes",""
3728,"Chicago, IL","January 14, 2018","January 14, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3729,"Chicago, IL","December 20, 2017","April 1, 2018","April 14, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3730,"Chicago, IL","June 4, 2013","July 25, 2018","July 25, 2018",1,1,0,0,1,0,"No","Yes","No","Yes",""
3731,"New York, NY","September 11, 2013","July 3, 2015","",0,0,0,0,0,0,"Yes","Yes","No","Yes","10 years"
3732,"Chicago, IL","January 22, 2017","February 14, 2018","",1,0,0,1,0,0,"No","No","No","Yes",""
3733,"Chicago, IL","October 21, 2012","January 13, 2013","",0,0,0,0,0,0,"No","No","No","Yes",""
3734,"Champaign, IL","July 4, 2018","July 4, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3735,"Seattle, WA","November 30, 2016","January 25, 2017","January 26, 2017",2,2,0,0,2,0,"No","Yes","No","Yes",""
3736,"Wilmette, IL","May 29, 2017","July 29, 2019","July 30, 2019",5,5,0,0,5,0,"No","No","No","Yes",""
3737,"Skokie, IL","April 27, 2019","September 25, 2021","",0,0,0,0,0,0,"No","No","No","Yes",""
3738,"Chicago, IL","June 13, 2019","June 13, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3739,"Chicago, IL","May 30, 2018","January 23, 2019","May 30, 2018",2,1,0,1,1,0,"No","Yes","No","Yes",""
3740,"Memphis, TN","October 24, 2018","October 24, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3741,"Sunnyvale, CA","October 26, 2016","April 19, 2017","",0,0,0,0,0,0,"No","No","No","Yes",""
3742,"Plainfield, IL","January 9, 2013","January 23, 2015","February 7, 2013",2,1,0,1,1,0,"Yes","No","No","Yes","Newbbie."
3743,"Chicago, IL","May 28, 2018","January 2, 2019","July 25, 2018",2,2,0,0,2,0,"No","Yes","No","Yes",""
3744,"Ellicott City, MD","March 1, 2021","May 14, 2021","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3745,"San Francisco, CA","December 1, 2016","November 11, 2017","June 22, 2017",5,3,0,2,3,0,"No","Yes","No","Yes",""
3746,"Chicago, IL","March 14, 2017","March 17, 2017","March 16, 2017",1,1,0,0,1,0,"No","No","No","Yes",""
3747,"Chicago, IL","June 9, 2017","March 25, 2020","February 19, 2020",13,12,0,1,12,0,"No","Yes","No","Yes",""
3748,"Chicago, IL","June 22, 2017","July 7, 2022","February 19, 2020",3,3,0,0,3,0,"No","Yes","No","Yes",""
3749,"Hong Kong","August 2, 2016","March 25, 2017","August 3, 2016",1,1,0,0,1,0,"No","Yes","No","Yes",""
3750,"Chicago, IL","May 5, 2017","March 20, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3751,"Chicago, IL","May 4, 2014","September 11, 2019","",0,0,0,0,0,0,"Yes","Yes","No","Yes","Newbie.."
3752,"New York, NY","August 22, 2019","August 22, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3753,"Chicago, IL","March 25, 2013","March 2, 2017","May 31, 2013",2,1,0,1,1,0,"No","Yes","No","Yes",""
3754,"Chicago, IL","June 10, 2019","October 25, 2019","June 11, 2019",1,1,0,0,1,0,"No","Yes","No","Yes",""
3755,"Chicago, IL","November 8, 2019","November 8, 2019","November 16, 2019",1,1,0,0,1,0,"No","No","No","Yes",""
3756,"Seattle, WA","October 17, 2013","October 17, 2013","",0,0,0,0,0,0,"Yes","No","No","Yes","totally new"
3757,"Singapore","November 9, 2015","November 9, 2015","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3758,"Melbourne","April 9, 2012","July 22, 2012","May 30, 2012",1,1,0,0,1,0,"No","Yes","No","Yes",""
3759,"Chicago, IL","September 12, 2021","September 12, 2021","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3760,"Chicago, IL","July 13, 2018","July 1, 2022","July 11, 2022",17,17,0,0,17,0,"No","Yes","No","Yes",""
3761,"Evanston, IL","May 9, 2017","May 4, 2022","June 1, 2022",17,17,0,0,17,0,"No","Yes","No","Yes",""
3762,"Chicago, IL","September 26, 2018","October 4, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3763,"Elmhurst, IL","October 15, 2017","July 15, 2019","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3764,"Pleasant Prairie, WI","October 14, 2015","February 15, 2017","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3765,"Chicago, IL","May 20, 2011","September 1, 2011","September 8, 2011",2,2,0,0,2,0,"No","Yes","No","No","6 months"
3766,"Chicago, IL","January 26, 2019","June 1, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3767,"Chicago, IL","May 23, 2019","May 23, 2019","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3768,"Bradenton, FL","August 14, 2013","April 6, 2014","April 16, 2014",2,2,0,0,2,0,"No","No","No","Yes",""
3769,"Chicago, IL","May 28, 2018","March 19, 2019","January 23, 2019",4,3,0,1,3,0,"No","Yes","No","Yes",""
3770,"Grand Rapids, MI","October 1, 2017","October 27, 2017","November 15, 2017",2,2,0,0,2,0,"No","Yes","No","Yes",""
3771,"Chicago, IL","December 18, 2014","November 24, 2015","July 31, 2015",2,2,0,0,2,0,"No","Yes","No","Yes",""
3772,"Chicago, IL","March 29, 2015","July 25, 2015","July 28, 2015",1,1,0,0,1,0,"No","Yes","No","Yes",""
3773,"Madison, WI","January 13, 2015","November 6, 2015","",1,0,0,1,0,0,"No","Yes","No","Yes",""
3774,"Chicago, IL","March 12, 2011","May 25, 2018","March 29, 2018",2,2,0,0,2,0,"No","No","No","Yes",""
3775,"New York, NY","May 9, 2013","September 9, 2013","May 31, 2013",1,1,0,0,1,0,"No","No","No","Yes",""
3776,"Chicago, IL","April 12, 2015","April 12, 2015","",0,0,0,0,0,0,"No","No","No","Yes",""
3777,"San Francisco, CA","April 10, 2015","April 10, 2015","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3778,"Chicago, IL","January 27, 2015","March 25, 2015","",2,0,0,2,0,0,"No","No","No","Yes",""
3779,"Chicago, IL","January 20, 2015","February 17, 2018","",0,0,0,0,0,0,"No","No","No","Yes",""
3780,"Chicago, IL","September 5, 2017","May 19, 2018","",0,0,0,0,0,0,"No","Yes","No","Yes",""
3781,"Chicago, IL","May 21, 2019","February 10, 2020","February 19, 2020",4,4,0,0,4,0,"No","No","No","Yes","Been hard at work tryihg to learn R for about 1 yr"
